workunit,workunit_id,project,project_id,collect_start,collect_end,ql,spec,p_method,dem_gsd_meters,horiz_crs,vert_crs,geoid,lpc_pub_date,lpc_update,lpc_category,lpc_reason,sourcedem_pub_date,sourcedem_update,sourcedem_category,sourcedem_reason,onemeter_category,onemeter_reason,seamless_category,seamless_reason,lpc_link,sourcedem_link,metadata_link
NC_HurricaneFlorence_9_2020,220804,NC_HurricaneFlorence_2020_D20,186591,2020/01/18,2020/02/28,QL 1,USGS Lidar Base Specification 2.1,linear-mode lidar,0.5,"6347","5703",GEOID18,2022/03/31,,Meets,Meets 3DEP LPC requirements,2022/03/30,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/NC_HurricaneFlorence_2020_D20/NC_HurricaneFlorence_9_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/NC_HurricaneFlorence_2020_D20/NC_HurricaneFlorence_9_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/NC_HurricaneFlorence_2020_D20/NC_HurricaneFlorence_9_2020
NM_WhiteSandsNM_2020,186612,NM_WhiteSandsNM_2020_D20,186615,2020/01/18,2020/01/19,QL 0,USGS Lidar Base Specification 2.1,linear-mode lidar,0.25,"6342","5703",GEOID12B,2021/03/10,,Meets,Meets 3DEP LPC requirements,2021/03/09,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/NM_WhiteSandsNM_2020_D20/NM_WhiteSandsNM_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/NM_WhiteSandsNM_2020_D20/NM_WhiteSandsNM_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/NM_WhiteSandsNM_2020_D20/NM_WhiteSandsNM_2020
SC_SavannahPeeDee_4_2019,208922,SC_SavannahPeeDee_2019_B19,183611,2020/01/20,2020/01/20,QL 1,USGS Lidar Base Specification 1.3,linear-mode lidar,0.3048,"6570","6360",GEOID18,2021/05/18,,Meets,Meets 3DEP LPC requirements,2021/05/18,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/SC_SavannahPeeDee_2019_B19/SC_SavannahPeeDee_4_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/SC_SavannahPeeDee_2019_B19/SC_SavannahPeeDee_4_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/SC_SavannahPeeDee_2019_B19/SC_SavannahPeeDee_4_2019
SC_SavannahPeeDee_7_2019,215309,SC_SavannahPeeDee_2019_B19,183611,2020/01/20,2020/03/12,QL 1,USGS Lidar Base Specification 1.3,linear-mode lidar,0.3048,"6570","6360",GEOID18,2021/08/16,,Meets,Meets 3DEP LPC requirements,2021/08/16,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/SC_SavannahPeeDee_2019_B19/SC_SavannahPeeDee_7_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/SC_SavannahPeeDee_2019_B19/SC_SavannahPeeDee_7_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/SC_SavannahPeeDee_2019_B19/SC_SavannahPeeDee_7_2019
SC_SavannahPeeDee_8_2019,300030,SC_SavannahPeeDee_2019_B19,183611,2020/01/20,2020/01/20,QL 1,USGS Lidar Base Specification 1.3,linear-mode lidar,0.304800609601219,"6570","6360",GEOID18,2022/12/15,,Meets,Meets 3DEP LPC requirements,2022/12/15,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/SC_SavannahPeeDee_2019_B19/SC_SavannahPeeDee_8_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/SC_SavannahPeeDee_2019_B19/SC_SavannahPeeDee_8_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/SC_SavannahPeeDee_2019_B19/SC_SavannahPeeDee_8_2019
GA_Central_2_2019,183296,GA_Central_2019_B19,183179,2020/01/25,2020/06/14,QL 2,USGS Lidar Base Specification 1.3,linear-mode lidar,1,"6350","5703",GEOID12B,2021/03/26,,Meets,Meets 3DEP LPC requirements,2021/03/26,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/GA_Central_2019_B19/GA_Central_2_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/GA_Central_2019_B19/GA_Central_2_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/GA_Central_2019_B19/GA_Central_2_2019
SC_SavannahPeeDee_6_ReFlight_2019,228069,SC_SavannahPeeDee_2019_B19,183611,2020/01/28,2022/01/12,QL 2,USGS Lidar Base Specification 1.3,linear-mode lidar,0.6096,"6570","6360",GEOID18,2022/03/30,,Meets,Meets 3DEP LPC requirements,2022/03/30,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/SC_SavannahPeeDee_2019_B19/SC_SavannahPeeDee_6_ReFlight_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/SC_SavannahPeeDee_2019_B19/SC_SavannahPeeDee_6_ReFlight_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/SC_SavannahPeeDee_2019_B19/SC_SavannahPeeDee_6_ReFlight_2019
NC_HurricaneFlorence_4_2020,208939,NC_HurricaneFlorence_2020_D20,186591,2020/01/30,2020/02/02,QL 1,USGS Lidar Base Specification 2.1,linear-mode lidar,0.5,"6346","5703",GEOID18,2022/03/18,,Meets,Meets 3DEP LPC requirements,2022/03/18,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/NC_HurricaneFlorence_2020_D20/NC_HurricaneFlorence_4_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/NC_HurricaneFlorence_2020_D20/NC_HurricaneFlorence_4_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/NC_HurricaneFlorence_2020_D20/NC_HurricaneFlorence_4_2020
GA_Central_3_2019,217457,GA_Central_2019_B19,183179,2020/02/02,2020/03/28,QL 2,USGS Lidar Base Specification 1.3,linear-mode lidar,1,"6350","5703",GEOID12B,2021/12/27,,Meets,Meets 3DEP LPC requirements,2021/12/27,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/GA_Central_2019_B19/GA_Central_3_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/GA_Central_2019_B19/GA_Central_3_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/GA_Central_2019_B19/GA_Central_3_2019
MS_NRCS_East_1_2018,182575,MS_NRCS_East_2018_B19,182578,2020/02/07,2020/02/09,QL 2,USGS Lidar Base Specification 1.3,linear-mode lidar,1,"6344","5703",GEOID12B,2021/05/21,,Meets,Meets 3DEP LPC requirements,2021/05/19,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/MS_NRCS_East_2018_B19/MS_NRCS_East_1_2018,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/MS_NRCS_East_2018_B19/MS_NRCS_East_1_2018,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/MS_NRCS_East_2018_B19/MS_NRCS_East_1_2018
MS_NRCS_East_3_2018,224492,MS_NRCS_East_2018_B19,182578,2020/02/09,2021/01/14,QL 2,USGS Lidar Base Specification 1.3,linear-mode lidar,1,"6344","5703",GEOID12B,2022/03/15,,Meets,Meets 3DEP LPC requirements,2022/03/15,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/MS_NRCS_East_2018_B19/MS_NRCS_East_3_2018,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/MS_NRCS_East_2018_B19/MS_NRCS_East_3_2018,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/MS_NRCS_East_2018_B19/MS_NRCS_East_3_2018
MS_NRCS_East_4_2018,224495,MS_NRCS_East_2018_B19,182578,2020/02/09,2021/01/14,QL 2,USGS Lidar Base Specification 1.3,linear-mode lidar,1,"6345","5703",GEOID12B,2022/03/15,,Meets,Meets 3DEP LPC requirements,2022/03/15,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/MS_NRCS_East_2018_B19/MS_NRCS_East_4_2018,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/MS_NRCS_East_2018_B19/MS_NRCS_East_4_2018,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/MS_NRCS_East_2018_B19/MS_NRCS_East_4_2018
FL_HurricaneMichael_5_2020,227988,FL_HurricaneMichael_2020_D20,188518,2020/02/14,2020/02/27,QL 1,USGS Lidar Base Specification 2.1,linear-mode lidar,0.762001524003048,"6441","6360",GEOID12B,2022/06/14,,Meets,Meets 3DEP LPC requirements,2022/06/09,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/FL_HurricaneMichael_2020_D20/FL_HurricaneMichael_5_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/FL_HurricaneMichael_2020_D20/FL_HurricaneMichael_5_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/FL_HurricaneMichael_2020_D20/FL_HurricaneMichael_5_2020
GA_Central_4_2019,223562,GA_Central_2019_B19,183179,2020/02/14,2020/03/28,QL 2,USGS Lidar Base Specification 1.3,linear-mode lidar,1,"6350","5703",GEOID12B,2022/10/13,,Meets,Meets 3DEP LPC requirements,2022/10/13,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/GA_Central_2019_B19/GA_Central_4_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/GA_Central_2019_B19/GA_Central_4_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/GA_Central_2019_B19/GA_Central_4_2019
NE_SouthernNE_B5_2018,193849,NE_SouthernNE_2018_D19,173489,2020/02/20,2020/02/21,QL 2,USGS Lidar Base Specification 1.3,linear-mode lidar,1,"6344","5703",GEOID12B,2020/07/29,,Meets,Meets 3DEP LPC requirements,2020/07/28,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/NE_SouthernNE_2018_D19/NE_SouthernNE_B5_2018,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/NE_SouthernNE_2018_D19/NE_SouthernNE_B5_2018,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/NE_SouthernNE_2018_D19/NE_SouthernNE_B5_2018
NE_SouthernNE_B4B_2018,187534,NE_SouthernNE_2018_D19,173489,2020/02/20,2020/02/21,QL 2,USGS Lidar Base Specification 1.3,linear-mode lidar,1,"6343","5703",GEOID12B,2020/09/04,,Meets,Meets 3DEP LPC requirements,2020/09/03,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/NE_SouthernNE_2018_D19/NE_SouthernNE_B4B_2018,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/NE_SouthernNE_2018_D19/NE_SouthernNE_B4B_2018,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/NE_SouthernNE_2018_D19/NE_SouthernNE_B4B_2018
OH_Statewide_Phase1_6_2019,215019,OH_Statewide_Phase1_2019_B19,182849,2020/02/22,2020/04/19,QL 1,USGS Lidar Base Specification 1.3,linear-mode lidar,0.381000762001524,"6549","6360",GEOID12B,2021/09/07,,Meets,Meets 3DEP LPC requirements,2021/08/26,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OH_Statewide_Phase1_2019_B19/OH_Statewide_Phase1_6_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/OH_Statewide_Phase1_2019_B19/OH_Statewide_Phase1_6_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/OH_Statewide_Phase1_2019_B19/OH_Statewide_Phase1_6_2019
OH_Statewide_Phase1_4_2019,208917,OH_Statewide_Phase1_2019_B19,182849,2020/02/23,2020/04/27,QL 1,USGS Lidar Base Specification 1.3,linear-mode lidar,0.381000762001524,"6549","6360",GEOID12B,2021/04/07,,Meets,Meets 3DEP LPC requirements,2021/04/07,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OH_Statewide_Phase1_2019_B19/OH_Statewide_Phase1_4_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/OH_Statewide_Phase1_2019_B19/OH_Statewide_Phase1_4_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/OH_Statewide_Phase1_2019_B19/OH_Statewide_Phase1_4_2019
IL_HicksDome_FluorsparDist_2_2019,222506,IL_HicksDome_FluorsparDistrict_2019_D19,183402,2020/02/29,2020/12/11,QL 2,USGS Lidar Base Specification 1.3,linear-mode lidar,0.609601219202438,"6455","6360",GEOID12B,2022/01/26,,Meets,Meets 3DEP LPC requirements,2022/01/26,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/IL_HicksDome_FluorsparDistrict_2019_D19/IL_HicksDome_FluorsparDist_2_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/IL_HicksDome_FluorsparDistrict_2019_D19/IL_HicksDome_FluorsparDist_2_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/IL_HicksDome_FluorsparDistrict_2019_D19/IL_HicksDome_FluorsparDist_2_2019
IL_HicksDome_FluorsparDistrict_B1_2019,183399,IL_HicksDome_FluorsparDistrict_2019_D19,183402,2020/02/29,2020/03/08,QL 2,USGS Lidar Base Specification 1.3,linear-mode lidar,0.609601219202438,"6455","6360",GEOID12B,2022/02/26,,Meets,Meets 3DEP LPC requirements,2022/02/28,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/IL_HicksDome_FluorsparDistrict_2019_D19/IL_HicksDome_FluorsparDistrict_B1_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/IL_HicksDome_FluorsparDistrict_2019_D19/IL_HicksDome_FluorsparDistrict_B1_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/IL_HicksDome_FluorsparDistrict_2019_D19/IL_HicksDome_FluorsparDistrict_B1_2019
IL_HicksDome_FluorsparDist_3_2019,222509,IL_HicksDome_FluorsparDistrict_2019_D19,183402,2020/03/05,2020/12/10,QL 2,USGS Lidar Base Specification 1.3,linear-mode lidar,0.609601219202438,"6457","6360",GEOID12B,2022/02/23,,Meets,Meets 3DEP LPC requirements,2022/02/23,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/IL_HicksDome_FluorsparDistrict_2019_D19/IL_HicksDome_FluorsparDist_3_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/IL_HicksDome_FluorsparDistrict_2019_D19/IL_HicksDome_FluorsparDist_3_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/IL_HicksDome_FluorsparDistrict_2019_D19/IL_HicksDome_FluorsparDist_3_2019
CA_SantaCruzCounty_2020,196600,CA_SantaCruzCounty_2020_A20,196602,2020/03/22,2020/04/15,QL 1,USGS Lidar Base Specification 1.3,linear-mode lidar,0.609601219202438,"6420","6360",GEOID12B,2020/11/20,,Meets,Meets 3DEP LPC requirements,2020/11/20,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/CA_SantaCruzCounty_2020_A20/CA_SantaCruzCounty_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/CA_SantaCruzCounty_2020_A20/CA_SantaCruzCounty_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/CA_SantaCruzCounty_2020_A20/CA_SantaCruzCounty_2020
NE_Northeast_2_2020,198502,NE_Northeast_2020_D20,191153,2020/03/29,2020/06/03,QL 2,USGS Lidar Base Specification 2.1,linear-mode lidar,1,"6343","5703",GEOID18,2021/03/02,,Meets,Meets 3DEP LPC requirements,2021/03/02,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/NE_Northeast_2020_D20/NE_Northeast_2_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/NE_Northeast_2020_D20/NE_Northeast_2_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/NE_Northeast_2020_D20/NE_Northeast_2_2020
IA_SouthCentral_3_2020,223685,IA_SouthCentral_2020_D20,190537,2020/03/30,2020/04/10,QL 2,USGS Lidar Base Specification 2.1,linear-mode lidar,1,"6344","5703",GEOID18,2022/02/19,,Meets,Meets 3DEP LPC requirements,2022/02/25,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/IA_SouthCentral_2020_D20/IA_SouthCentral_3_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/IA_SouthCentral_2020_D20/IA_SouthCentral_3_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/IA_SouthCentral_2020_D20/IA_SouthCentral_3_2020
IL_8County_B2_2020,193826,IL_8County_2020_A20,192235,2020/03/30,2020/04/10,QL 2,USGS Lidar Base Specification 2.1,linear-mode lidar,0.762001524003048,"6455","6360",GEOID12B,2021/07/08,,Meets,Meets 3DEP LPC requirements,2021/07/07,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/IL_8County_2020_A20/IL_8County_B2_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/IL_8County_2020_A20/IL_8County_B2_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/IL_8County_2020_A20/IL_8County_B2_2020
NE_Northeast_1_2020,191150,NE_Northeast_2020_D20,191153,2020/03/31,2020/04/22,QL 2,USGS Lidar Base Specification 2.1,linear-mode lidar,1,"6343","5703",GEOID12B,2021/01/26,,Meets,Meets 3DEP LPC requirements,2021/01/26,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/NE_Northeast_2020_D20/NE_Northeast_1_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/NE_Northeast_2020_D20/NE_Northeast_1_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/NE_Northeast_2020_D20/NE_Northeast_1_2020
IA_SouthCentral_2_2020,213956,IA_SouthCentral_2020_D20,190537,2020/03/31,2020/04/21,QL 2,USGS Lidar Base Specification 2.1,linear-mode lidar,1,"6344","5703",GEOID18,2022/02/18,,Meets,Meets 3DEP LPC requirements,2022/02/18,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/IA_SouthCentral_2020_D20/IA_SouthCentral_2_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/IA_SouthCentral_2020_D20/IA_SouthCentral_2_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/IA_SouthCentral_2020_D20/IA_SouthCentral_2_2020
CA_SantaClaraCounty_2020,190591,CA_SantaClaraCounty_2020_A20,190593,2020/04/03,2020/04/22,QL 1,USGS Lidar Base Specification 2.1,linear-mode lidar,0.304800609601219,"6420","6360",GEOID18,2021/05/20,,Meets,Meets 3DEP LPC requirements,2021/05/18,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/CA_SantaClaraCounty_2020_A20/CA_SantaClaraCounty_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/CA_SantaClaraCounty_2020_A20/CA_SantaClaraCounty_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/CA_SantaClaraCounty_2020_A20/CA_SantaClaraCounty_2020
IA_NorthCentral_3_2020,219975,IA_NorthCentral_2020_D20,190802,2020/04/04,2020/12/05,QL 2,USGS Lidar Base Specification 2.1,linear-mode lidar,1,"6344","5703",GEOID12B,2022/03/01,,Meets,Meets 3DEP LPC requirements,2022/03/02,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/IA_NorthCentral_2020_D20/IA_NorthCentral_3_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/IA_NorthCentral_2020_D20/IA_NorthCentral_3_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/IA_NorthCentral_2020_D20/IA_NorthCentral_3_2020
IA_NorthCentral_1_2020,190799,IA_NorthCentral_2020_D20,190802,2020/04/04,2020/04/22,QL 2,USGS Lidar Base Specification 2.1,linear-mode lidar,1,"6344","5703",GEOID12B,2021/12/01,,Meets,Meets 3DEP LPC requirements,2021/11/30,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/IA_NorthCentral_2020_D20/IA_NorthCentral_1_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/IA_NorthCentral_2020_D20/IA_NorthCentral_1_2020,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/IA_NorthCentral_2020_D20/IA_NorthCentral_1_2020
